student_id,branch,semester,cgpa,tenth_percentage,twelfth_percentage,backlogs_history,active_backlogs,quantitative_aptitude,logical_reasoning,coding_benchmark,skills_python,skills_java,skills_cpp,skills_dsa,skills_sql,skills_web,skills_cloud,skills_ml,internships,projects_count,certifications_count,hackathons,communication_rating,interview_rating,primary_track,placement_probability,readiness_status,placed
STU-2026-04652,ECE,7,7.87,84.4,75.5,1,1,83.5,78.1,60.7,6.1,7.0,6.0,0.0,10.0,7.6,1.7,10.0,1,2,2,2,7.4,7.2,Data Analyst / ML Engineer,84.0,Ready,1
STU-2026-04653,ISE,7,7.95,84.4,86.8,0,0,67.0,82.2,71.7,5.9,7.3,5.1,0.0,8.7,8.0,7.2,9.7,0,0,0,2,3.9,5.7,Data Analyst / ML Engineer,38.2,Needs Training,0
STU-2026-04654,EEE,7,8.0,79.8,70.2,0,0,65.4,92.8,77.9,9.2,6.7,5.6,7.4,7.6,3.0,1.8,7.5,0,3,1,3,9.5,8.5,Data Analyst / ML Engineer,99.3,Ready,1
STU-2026-04655,ISE,7,7.11,80.7,81.2,1,0,63.8,57.4,82.9,9.1,9.2,5.7,0.0,8.3,10.0,0.0,7.4,3,5,2,0,8.0,6.9,Data Analyst / ML Engineer,93.2,Ready,1
STU-2026-04656,CSE,7,8.15,82.7,75.6,0,0,73.9,77.2,67.6,8.6,6.1,6.3,6.9,8.5,10.0,3.5,5.3,2,1,0,0,6.6,7.3,Core Systems / SDE,99.4,Ready,1
STU-2026-04657,EEE,7,6.39,67.0,62.9,1,1,55.4,72.8,50.7,4.1,3.3,4.3,4.5,0.0,5.2,3.9,7.5,0,4,4,1,7.8,7.9,Core Systems / SDE,43.1,Needs Training,0
STU-2026-04658,ISE,8,5.0,58.7,50.0,3,3,50.2,86.1,36.4,1.7,3.9,4.1,4.1,6.8,10.0,2.4,7.1,0,1,0,1,6.8,7.8,Full-Stack Developer,0.6,Needs Training,0
STU-2026-04659,CSE,8,8.18,81.1,68.5,0,0,87.7,81.0,74.5,9.3,8.2,9.0,7.4,0.0,10.0,1.0,10.0,1,3,2,0,6.9,8.3,Core Systems / SDE,98.7,Ready,1
STU-2026-04660,ECE,7,7.58,76.7,68.6,0,0,76.7,95.3,43.7,3.6,3.9,4.3,5.8,10.0,5.5,1.3,6.0,0,3,2,3,4.9,8.4,Data Analyst / ML Engineer,97.0,Ready,1
STU-2026-04661,ISE,8,6.73,64.5,72.4,0,0,33.0,76.9,79.3,8.9,7.6,8.5,7.0,3.6,10.0,6.3,6.1,0,4,3,2,8.5,7.8,Core Systems / SDE,93.3,Ready,1
STU-2026-04662,ECE,6,5.78,78.7,74.8,2,2,60.0,74.0,50.6,3.9,6.8,3.8,0.0,8.9,3.0,4.8,7.4,1,4,2,1,6.7,6.6,Data Analyst / ML Engineer,0.1,Needs Training,0
STU-2026-04663,ISE,6,5.16,55.0,71.6,3,1,49.6,46.7,69.4,7.1,6.4,8.1,7.0,5.8,10.0,2.2,9.9,1,2,0,0,7.4,7.6,Core Systems / SDE,40.8,Needs Training,0
STU-2026-04664,EEE,7,7.46,79.8,71.3,0,0,67.1,82.6,64.6,5.6,5.4,5.4,7.5,8.6,2.0,5.3,5.8,2,1,0,0,6.9,8.1,Core Systems / SDE,99.0,Ready,1
STU-2026-04665,EEE,7,9.21,98.0,84.1,0,0,78.0,80.1,60.5,6.6,5.3,4.8,0.0,9.5,4.1,6.3,10.0,1,2,1,0,6.9,6.2,Data Analyst / ML Engineer,86.2,Ready,1
STU-2026-04666,ECE,7,7.25,65.5,63.5,2,1,76.4,79.9,60.6,5.5,5.5,5.9,8.0,8.6,3.3,1.6,7.4,0,1,1,0,5.7,7.7,Core Systems / SDE,86.9,Ready,1
STU-2026-04667,CSE,7,7.0,75.2,76.2,0,0,74.9,63.3,72.3,7.6,6.0,3.4,6.3,0.0,9.2,5.9,5.6,1,3,1,2,8.1,8.1,Core Systems / SDE,92.0,Ready,1
STU-2026-04668,EEE,6,7.37,74.8,66.4,1,1,59.3,80.7,70.6,6.8,8.3,7.6,7.1,0.0,3.1,6.1,9.5,0,3,1,0,8.5,8.4,Core Systems / SDE,78.5,Ready,1
STU-2026-04669,ECE,6,9.8,98.0,89.7,0,0,99.0,81.4,62.3,4.6,6.9,3.9,7.3,10.0,2.3,0.5,9.7,0,7,0,1,5.8,7.4,Data Analyst / ML Engineer,99.9,Ready,1
STU-2026-04670,ECE,8,8.23,76.5,81.9,0,0,70.9,80.3,66.8,4.9,5.6,5.3,0.0,0.0,7.6,2.8,5.0,1,3,1,2,5.1,7.0,Full-Stack Developer,1.3,Needs Training,0
STU-2026-04671,ISE,8,6.37,61.7,66.4,3,3,58.3,57.2,79.1,8.5,5.8,7.5,7.3,7.4,10.0,4.1,8.8,0,1,2,2,7.0,7.8,Core Systems / SDE,20.4,Needs Training,0
STU-2026-04672,Mech,7,7.43,74.9,67.7,1,1,68.6,76.1,71.1,7.9,6.7,5.7,6.0,0.0,9.2,8.6,4.7,2,3,1,0,6.1,6.6,Core Systems / SDE,68.8,Near-Ready,1
STU-2026-04673,ECE,7,7.77,75.0,74.0,1,1,70.4,48.5,64.8,7.1,5.1,6.6,7.3,0.0,5.0,5.4,10.0,1,2,3,0,8.8,8.0,Core Systems / SDE,79.6,Ready,1
STU-2026-04674,CSE,7,6.24,62.3,58.1,3,3,75.6,52.4,62.9,6.2,4.5,7.2,4.2,7.4,10.0,3.6,10.0,1,2,2,1,8.3,7.1,Data Analyst / ML Engineer,7.1,Needs Training,0
STU-2026-04675,ISE,7,8.24,94.2,72.7,0,0,68.7,90.2,83.9,8.1,9.0,5.5,7.3,9.4,10.0,5.7,9.5,1,1,1,0,5.6,8.8,Data Analyst / ML Engineer,99.6,Ready,1
STU-2026-04676,Mech,7,6.5,68.0,57.1,0,0,47.4,55.9,68.8,7.7,7.6,6.9,7.9,4.4,3.2,2.0,8.6,0,2,0,1,5.1,3.8,Core Systems / SDE,73.5,Near-Ready,1
STU-2026-04677,CSE,7,5.74,56.1,50.0,1,0,60.7,59.2,68.1,6.8,8.0,5.2,5.7,8.8,6.7,4.8,9.2,1,3,0,0,6.7,4.4,Data Analyst / ML Engineer,78.6,Ready,1
STU-2026-04678,Civil,7,7.48,73.3,74.9,0,0,65.1,72.6,75.0,9.1,6.3,4.8,7.0,6.9,5.7,5.9,9.7,0,0,1,0,5.2,6.2,Data Analyst / ML Engineer,94.1,Ready,1
STU-2026-04679,ECE,6,7.31,76.6,69.3,1,1,72.4,88.9,70.4,8.8,6.2,4.9,8.1,7.0,7.5,5.0,7.1,1,2,0,0,7.9,8.5,Core Systems / SDE,94.0,Ready,1
STU-2026-04680,ECE,8,7.4,76.9,63.7,3,2,99.0,84.7,76.5,7.1,7.7,7.3,7.1,10.0,5.2,2.9,9.9,1,4,0,2,6.0,6.7,Data Analyst / ML Engineer,78.6,Ready,1
STU-2026-04681,CSE,8,6.56,64.3,56.2,1,0,72.5,99.0,74.6,7.9,6.3,5.8,8.3,8.9,10.0,6.3,8.8,1,3,3,1,8.3,9.7,Data Analyst / ML Engineer,99.8,Ready,1
STU-2026-04682,CSE,7,6.71,59.3,57.3,4,2,70.4,58.7,66.1,9.4,5.5,6.2,5.6,8.2,10.0,6.3,4.9,3,2,2,1,4.7,4.7,Data Analyst / ML Engineer,66.3,Near-Ready,1
STU-2026-04683,Mech,7,8.64,85.1,77.6,0,0,93.1,87.2,64.2,8.5,6.9,5.7,8.7,8.1,4.1,5.9,9.2,0,1,2,0,7.4,8.1,Data Analyst / ML Engineer,99.3,Ready,1
STU-2026-04684,CSE,8,7.89,78.6,83.5,2,2,74.2,75.6,78.4,7.1,7.1,8.0,0.0,8.4,10.0,3.5,7.6,0,2,4,0,5.2,6.7,Data Analyst / ML Engineer,24.7,Needs Training,0
STU-2026-04685,EEE,6,6.35,62.1,58.3,1,0,87.2,56.4,51.0,3.6,3.9,3.3,0.0,10.0,5.0,2.0,8.3,0,6,1,0,3.6,3.5,Data Analyst / ML Engineer,1.6,Needs Training,0
STU-2026-04686,ISE,7,5.25,64.3,58.0,3,1,61.5,63.4,65.0,7.7,5.5,5.0,7.5,0.0,10.0,4.4,10.0,0,3,0,0,6.9,5.3,Core Systems / SDE,8.5,Needs Training,0
STU-2026-04687,CSE,7,6.39,69.8,74.4,3,0,59.9,65.9,53.5,6.0,2.2,3.7,0.0,6.3,10.0,4.2,6.1,1,1,1,0,10.0,9.6,Data Analyst / ML Engineer,34.3,Needs Training,0
STU-2026-04688,CSE,7,7.57,77.2,74.3,0,0,84.5,73.7,58.7,5.3,6.5,5.8,6.0,10.0,10.0,1.7,10.0,0,3,1,2,6.6,7.1,Data Analyst / ML Engineer,97.5,Ready,1
STU-2026-04689,ISE,8,6.7,66.8,60.6,1,0,64.3,68.8,75.7,7.2,6.1,6.3,6.7,7.5,8.9,5.2,6.6,0,1,2,0,5.6,6.8,Core Systems / SDE,85.3,Ready,1
STU-2026-04690,Civil,7,6.62,78.7,64.7,1,1,66.6,66.6,73.2,6.7,3.7,6.1,7.4,7.5,5.7,4.8,6.8,1,4,0,0,10.0,9.9,Core Systems / SDE,98.1,Ready,1
STU-2026-04691,ISE,6,6.75,62.5,66.1,3,0,84.1,99.0,99.0,10.0,10.0,9.5,10.0,9.7,10.0,2.2,10.0,1,2,0,4,8.9,8.9,Core Systems / SDE,99.7,Ready,1
STU-2026-04692,ISE,6,7.32,71.2,83.1,0,0,69.8,84.5,56.6,5.5,7.6,5.4,5.8,8.0,9.8,6.7,7.0,2,4,0,0,5.7,6.2,Full-Stack Developer,97.5,Ready,1
STU-2026-04693,CSE,6,8.26,79.5,66.6,0,0,68.7,80.6,95.6,7.8,9.1,8.7,0.0,9.4,6.5,6.0,9.3,0,3,1,2,6.2,7.0,Data Analyst / ML Engineer,94.4,Ready,1
STU-2026-04694,ISE,7,7.4,76.7,79.5,2,1,76.3,81.8,88.3,8.2,9.7,8.8,9.5,10.0,10.0,6.2,9.2,1,3,0,0,7.0,7.5,Core Systems / SDE,98.7,Ready,1
STU-2026-04695,ISE,7,7.47,79.4,60.0,1,1,72.4,56.4,79.4,5.7,6.2,6.6,7.3,0.0,10.0,2.0,9.8,0,0,2,1,7.2,6.3,Core Systems / SDE,61.7,Near-Ready,1
STU-2026-04696,Mech,7,7.15,64.8,75.3,1,0,54.2,72.2,44.0,4.0,4.0,4.2,5.0,0.0,1.6,1.9,8.5,2,2,1,0,7.0,7.6,Core Systems / SDE,45.8,Needs Training,0
STU-2026-04697,ISE,7,6.85,66.1,64.3,2,2,55.3,74.5,93.9,8.7,9.5,7.7,7.8,6.2,7.9,4.7,7.0,0,1,1,0,6.0,6.5,Core Systems / SDE,57.6,Needs Training,1
STU-2026-04698,ISE,7,8.38,85.9,92.5,0,0,80.6,70.0,99.0,7.6,8.9,8.5,0.0,10.0,8.3,5.4,8.3,2,3,1,0,5.0,6.3,Data Analyst / ML Engineer,96.9,Ready,1
STU-2026-04699,CSE,7,8.22,77.9,83.1,0,0,69.1,84.7,99.0,9.1,10.0,7.3,9.6,10.0,10.0,0.0,8.0,2,5,0,0,8.5,9.5,Core Systems / SDE,100.0,Ready,1
STU-2026-04700,Civil,7,9.65,91.6,94.1,1,1,99.0,83.9,79.6,8.0,7.8,7.0,7.8,10.0,7.3,3.4,10.0,1,2,2,1,6.9,9.1,Data Analyst / ML Engineer,99.7,Ready,1
STU-2026-04701,CSE,7,8.07,81.6,70.6,0,0,91.0,81.6,94.8,10.0,5.4,8.8,8.2,8.9,10.0,2.4,8.7,1,1,0,0,8.4,8.5,Core Systems / SDE,99.8,Ready,1
STU-2026-04702,CSE,7,6.85,64.4,79.8,3,1,74.0,75.9,86.6,5.2,7.7,7.9,9.9,9.1,10.0,4.0,8.7,0,1,1,0,8.4,8.4,Core Systems / SDE,96.7,Ready,1
STU-2026-04703,ECE,7,6.4,68.1,83.2,1,0,63.2,62.4,45.2,3.4,7.0,4.1,5.1,7.7,8.3,4.0,9.4,2,1,0,2,7.1,6.8,Data Analyst / ML Engineer,84.2,Ready,1
STU-2026-04704,ECE,7,8.45,87.5,94.4,0,0,67.8,69.0,85.1,9.3,6.7,3.3,8.1,0.0,5.8,2.1,9.4,0,1,2,0,5.4,7.3,Core Systems / SDE,92.3,Ready,1
STU-2026-04705,ISE,8,6.5,67.5,57.3,2,0,73.0,59.4,83.9,7.1,8.6,7.5,8.8,7.3,10.0,4.7,5.5,0,3,2,2,4.9,5.2,Core Systems / SDE,87.1,Ready,1
STU-2026-04706,ISE,7,8.29,91.0,77.7,1,1,90.4,82.0,95.6,10.0,9.8,7.5,7.5,0.0,10.0,3.7,8.4,2,5,0,2,8.1,8.0,Core Systems / SDE,96.4,Ready,1
STU-2026-04707,EEE,7,6.56,72.1,56.5,1,1,80.2,75.9,23.5,0.2,1.9,4.3,2.4,0.0,1.3,4.9,7.1,0,1,1,0,6.9,5.8,QA Specialist,0.1,Needs Training,0
STU-2026-04708,CSE,7,7.78,77.9,70.6,0,0,67.6,81.9,60.5,5.7,5.9,4.7,5.8,0.0,10.0,4.4,7.4,1,1,0,0,6.1,6.2,Core Systems / SDE,54.1,Needs Training,1
STU-2026-04709,EEE,6,6.23,63.1,64.1,2,1,68.8,64.5,83.4,9.0,6.6,9.2,0.0,8.8,5.5,5.2,5.2,2,4,2,0,8.9,7.9,Data Analyst / ML Engineer,85.3,Ready,1
STU-2026-04710,ECE,7,8.26,92.7,83.8,2,2,80.1,94.1,99.0,9.8,10.0,6.8,8.8,0.0,6.1,1.1,8.4,0,3,1,0,6.9,6.3,Core Systems / SDE,78.1,Ready,1
STU-2026-04711,ISE,7,6.04,59.4,64.3,2,0,54.6,66.6,68.3,7.9,8.2,3.4,0.0,0.0,7.5,4.7,6.1,1,4,1,1,6.0,5.7,Full-Stack Developer,0.5,Needs Training,0
STU-2026-04712,ISE,6,7.7,75.8,62.1,0,0,69.9,75.7,99.0,9.9,8.6,8.8,10.0,7.0,10.0,6.3,8.4,1,2,1,3,5.7,7.0,Core Systems / SDE,99.6,Ready,1
STU-2026-04713,CSE,7,7.18,70.6,69.6,1,1,72.4,81.5,69.4,5.7,6.2,6.2,7.8,8.6,7.9,6.3,10.0,3,5,0,0,5.8,5.3,Data Analyst / ML Engineer,98.0,Ready,1
STU-2026-04714,EEE,6,7.51,78.2,76.2,1,0,87.7,72.9,65.5,7.4,5.2,7.9,7.9,10.0,5.1,4.2,10.0,1,3,1,0,6.7,7.4,Data Analyst / ML Engineer,99.5,Ready,1
STU-2026-04715,ISE,7,6.96,84.7,74.8,0,0,66.6,69.7,65.2,2.9,7.2,3.8,0.0,0.0,9.5,5.9,10.0,2,1,3,0,8.3,7.4,Full-Stack Developer,6.1,Needs Training,0
STU-2026-04716,CSE,6,6.94,72.5,70.9,2,2,67.5,80.7,99.0,8.6,7.7,7.9,9.4,7.8,10.0,5.3,10.0,1,2,2,2,6.2,7.3,Core Systems / SDE,95.5,Ready,1
STU-2026-04717,ECE,6,7.57,74.4,76.5,1,0,80.4,84.8,69.4,6.7,6.7,5.1,0.0,10.0,7.5,6.0,10.0,1,3,1,2,4.9,5.0,Data Analyst / ML Engineer,81.8,Ready,1
STU-2026-04718,Civil,8,6.3,66.7,61.0,1,1,67.1,64.1,52.2,4.8,5.6,3.8,0.0,9.0,6.5,4.6,8.5,0,1,2,0,5.9,4.4,Data Analyst / ML Engineer,0.4,Needs Training,0
STU-2026-04719,ISE,8,6.29,57.6,64.5,3,3,64.8,54.1,83.8,9.4,8.1,7.0,7.9,8.3,9.4,4.1,6.7,1,2,1,1,4.3,5.2,Core Systems / SDE,23.0,Needs Training,0
STU-2026-04720,Mech,7,7.01,70.4,86.5,1,0,96.7,66.1,69.0,6.5,8.4,6.0,0.0,10.0,3.0,6.8,9.8,0,2,5,1,6.9,7.0,Data Analyst / ML Engineer,84.7,Ready,1
STU-2026-04721,CSE,7,6.96,81.4,76.5,2,0,82.8,81.9,73.9,6.4,8.5,7.8,7.2,10.0,10.0,2.7,7.0,2,1,0,0,8.3,8.2,Core Systems / SDE,98.4,Ready,1
STU-2026-04722,CSE,7,6.29,69.5,65.2,2,2,71.1,75.3,75.0,9.2,10.0,7.8,7.5,8.2,10.0,0.0,7.6,3,4,1,2,7.0,7.6,Core Systems / SDE,94.8,Ready,1
STU-2026-04723,CSE,7,8.42,90.9,85.1,1,1,69.9,89.9,94.2,8.5,8.4,8.7,9.1,10.0,10.0,2.1,5.3,1,4,0,3,6.8,7.2,Core Systems / SDE,99.8,Ready,1
STU-2026-04724,ISE,7,7.03,77.9,69.2,2,0,88.4,68.1,81.6,9.1,8.2,6.7,7.3,10.0,10.0,3.2,5.7,0,2,2,1,6.5,5.6,Full-Stack Developer,97.8,Ready,1
STU-2026-04725,CSE,7,7.15,68.5,70.1,0,0,72.3,83.7,60.5,5.0,6.5,6.7,7.0,0.0,8.8,4.4,7.5,0,2,2,0,7.9,7.9,Core Systems / SDE,90.0,Ready,1
STU-2026-04726,CSE,7,5.94,74.0,66.4,4,2,47.3,76.2,72.1,5.4,6.6,4.6,6.6,7.9,10.0,4.6,9.4,0,4,2,0,5.5,5.2,Data Analyst / ML Engineer,31.8,Needs Training,0
STU-2026-04727,Mech,6,9.68,83.6,86.2,0,0,75.0,99.0,88.2,10.0,9.1,7.2,9.1,10.0,3.4,4.3,8.1,0,2,3,2,7.0,8.0,Core Systems / SDE,99.9,Ready,1
STU-2026-04728,EEE,6,9.9,98.0,91.3,0,0,94.3,98.3,74.7,10.0,6.7,7.7,9.2,10.0,1.2,4.5,8.2,0,4,1,2,5.6,8.2,Data Analyst / ML Engineer,99.9,Ready,1
STU-2026-04729,ECE,7,6.54,55.2,55.1,2,0,73.7,81.9,48.2,5.5,6.1,3.5,4.7,9.3,0.9,4.1,10.0,1,3,1,0,5.2,5.0,Data Analyst / ML Engineer,79.7,Ready,1
STU-2026-04730,CSE,7,8.75,76.1,88.2,0,0,79.7,79.7,81.2,7.9,9.9,8.1,8.2,8.7,10.0,4.6,9.0,2,5,1,1,6.4,7.4,Core Systems / SDE,99.9,Ready,1
STU-2026-04731,CSE,7,7.3,79.7,78.3,2,2,70.5,87.6,79.3,8.5,7.4,8.9,7.5,0.0,9.7,3.6,6.4,3,3,1,3,8.8,7.9,Core Systems / SDE,81.1,Ready,1
STU-2026-04732,CSE,7,9.16,85.7,90.4,0,0,80.3,83.0,61.4,6.7,5.8,4.7,0.0,10.0,10.0,0.7,5.0,0,2,2,3,5.9,5.0,Full-Stack Developer,86.5,Ready,1
STU-2026-04733,ECE,7,7.77,85.5,73.1,0,0,73.8,82.5,62.2,6.4,5.9,7.0,4.7,10.0,4.7,5.6,9.5,1,3,0,0,6.7,7.6,Data Analyst / ML Engineer,97.4,Ready,1
STU-2026-04734,Mech,7,7.51,62.8,72.3,0,0,75.4,65.8,55.8,5.4,6.7,3.6,0.0,8.9,7.5,5.3,7.1,1,1,0,0,4.6,5.8,Data Analyst / ML Engineer,3.5,Needs Training,0
STU-2026-04735,ISE,7,5.0,55.0,53.0,4,2,41.0,47.6,65.2,6.9,6.0,9.0,4.5,5.2,10.0,5.4,7.9,0,4,1,0,6.5,4.0,Core Systems / SDE,2.0,Needs Training,0
STU-2026-04736,CSE,7,6.43,59.4,71.4,2,0,65.1,59.4,44.8,4.2,3.8,5.0,3.8,5.0,9.4,3.4,7.8,0,2,2,0,6.7,5.9,Data Analyst / ML Engineer,3.6,Needs Training,0
STU-2026-04737,ISE,7,7.42,73.1,79.1,1,1,70.1,83.9,72.4,7.6,6.1,5.8,7.1,10.0,8.9,4.2,10.0,0,3,1,0,6.3,5.5,Data Analyst / ML Engineer,93.8,Ready,1
STU-2026-04738,CSE,7,7.62,86.0,63.4,1,1,62.7,81.9,80.8,8.9,5.5,7.1,0.0,8.9,10.0,5.9,7.3,1,5,2,1,7.5,7.4,Data Analyst / ML Engineer,91.3,Ready,1
STU-2026-04739,ISE,7,6.06,74.3,54.6,4,3,61.5,60.2,67.9,8.0,8.1,5.3,0.0,8.3,6.9,3.3,10.0,1,1,5,0,5.6,5.5,Data Analyst / ML Engineer,1.8,Needs Training,0
STU-2026-04740,ECE,7,6.6,71.2,68.1,2,1,77.5,83.7,44.1,4.1,3.8,6.6,5.0,9.2,5.6,3.5,8.5,1,2,1,0,8.9,8.2,Data Analyst / ML Engineer,86.0,Ready,1
STU-2026-04741,ECE,7,8.01,70.5,67.3,0,0,87.9,75.0,72.8,7.9,6.3,5.3,0.0,8.8,1.8,1.6,10.0,2,1,2,0,6.2,7.1,Data Analyst / ML Engineer,94.2,Ready,1
STU-2026-04742,CSE,7,5.88,55.0,65.6,2,1,59.7,66.8,54.5,6.7,5.0,7.2,5.0,7.5,10.0,6.9,6.5,1,0,2,3,6.7,5.0,Full-Stack Developer,32.2,Needs Training,0
STU-2026-04743,CSE,7,7.55,77.1,71.0,0,0,71.8,81.4,78.2,9.2,9.0,7.6,0.0,9.1,10.0,5.1,10.0,0,1,2,0,7.9,7.1,Data Analyst / ML Engineer,75.5,Ready,1
STU-2026-04744,Civil,7,8.76,81.6,87.8,0,0,68.7,88.5,84.8,6.4,8.5,8.4,6.4,9.0,7.2,5.4,8.9,0,0,1,0,6.9,6.1,Core Systems / SDE,97.9,Ready,1
STU-2026-04745,CSE,8,7.82,82.5,75.4,1,1,61.6,66.0,66.4,7.1,5.9,7.6,6.2,0.0,10.0,2.3,8.1,1,3,2,1,5.3,5.1,Core Systems / SDE,38.2,Needs Training,0
STU-2026-04746,CSE,7,7.77,88.1,74.0,0,0,70.2,80.0,81.9,8.1,7.6,8.4,7.8,9.9,10.0,0.5,7.2,2,1,1,0,6.3,7.0,Core Systems / SDE,99.8,Ready,1
STU-2026-04747,CSE,8,5.18,55.0,50.0,2,2,77.2,43.5,48.8,2.5,1.4,3.4,0.0,8.7,10.0,3.5,10.0,2,4,1,0,7.2,7.3,Data Analyst / ML Engineer,0.4,Needs Training,0
STU-2026-04748,CSE,7,6.5,61.8,60.4,1,1,64.8,79.3,55.8,6.3,6.8,6.8,6.8,8.1,10.0,5.5,8.9,0,3,4,0,9.0,8.4,Data Analyst / ML Engineer,92.8,Ready,1
STU-2026-04749,ISE,8,9.66,87.0,89.4,0,0,87.4,86.0,93.0,10.0,8.1,7.0,10.0,10.0,7.8,3.9,9.5,0,3,2,0,6.3,6.2,Core Systems / SDE,99.9,Ready,1
STU-2026-04750,EEE,7,6.74,67.8,65.2,1,0,56.6,70.3,56.6,5.1,4.5,6.2,4.2,6.6,1.7,2.8,10.0,0,2,0,0,8.2,8.2,Data Analyst / ML Engineer,84.6,Ready,1
STU-2026-04751,CSE,8,8.79,87.0,88.2,0,0,76.2,88.1,90.5,8.8,9.1,5.7,8.4,0.0,10.0,3.2,10.0,1,2,1,0,8.0,8.6,Core Systems / SDE,99.4,Ready,1
STU-2026-04752,ISE,6,6.73,69.3,61.7,3,1,82.5,69.9,78.4,8.0,8.1,6.5,9.4,10.0,10.0,3.5,4.3,2,5,1,0,4.1,5.2,Core Systems / SDE,96.6,Ready,1
STU-2026-04753,ECE,6,7.09,77.7,69.0,0,0,73.2,62.4,51.5,4.3,5.0,5.4,4.7,7.3,5.3,6.3,4.8,1,1,3,0,8.7,6.6,Core Systems / SDE,96.1,Ready,1
STU-2026-04754,ISE,7,7.97,82.1,86.9,1,0,63.2,88.5,66.4,6.3,5.5,6.7,7.3,9.1,9.9,4.9,8.0,0,4,4,0,6.2,7.3,Data Analyst / ML Engineer,99.1,Ready,1
STU-2026-04755,Mech,8,7.51,75.5,78.3,1,0,77.9,77.3,77.4,7.1,9.3,5.2,5.4,9.8,8.1,2.1,7.9,0,3,1,0,4.4,6.7,Data Analyst / ML Engineer,92.4,Ready,1
STU-2026-04756,Mech,7,7.82,78.7,75.9,2,0,59.4,76.9,68.5,5.4,6.2,6.6,6.3,8.5,6.3,3.2,7.4,0,0,0,0,6.4,6.6,Core Systems / SDE,95.0,Ready,1
STU-2026-04757,CSE,7,6.5,67.8,54.1,4,3,82.2,70.4,75.6,8.0,6.3,8.7,0.0,10.0,10.0,6.6,8.5,2,4,2,1,7.9,7.1,Data Analyst / ML Engineer,27.7,Needs Training,0
STU-2026-04758,EEE,7,6.15,63.9,51.8,2,0,38.7,74.3,45.2,4.1,4.3,5.2,4.2,3.9,4.7,4.6,7.3,1,2,1,0,7.6,6.5,Data Analyst / ML Engineer,48.3,Needs Training,0
STU-2026-04759,ISE,7,6.43,62.6,68.2,2,2,64.3,81.8,72.6,7.7,7.8,6.8,7.0,0.0,9.6,0.9,9.6,0,5,3,0,5.9,5.8,Core Systems / SDE,20.3,Needs Training,0
STU-2026-04760,Civil,7,6.81,62.7,72.1,0,0,69.7,68.3,71.8,9.3,6.7,7.1,0.0,8.4,5.3,1.4,7.7,0,1,3,1,8.4,7.9,Data Analyst / ML Engineer,80.0,Ready,1
STU-2026-04761,ISE,7,7.15,73.6,56.0,0,0,80.9,84.8,81.6,8.6,6.9,6.6,9.1,0.0,10.0,6.0,8.7,0,5,2,2,6.6,8.3,Core Systems / SDE,97.3,Ready,1
STU-2026-04762,Civil,8,8.54,81.6,85.9,0,0,99.0,84.9,87.5,9.9,8.1,8.4,0.0,0.0,0.0,2.6,6.6,0,0,2,2,6.8,6.8,Core Systems / SDE,0.5,Needs Training,0
STU-2026-04763,EEE,8,7.5,78.9,68.5,0,0,56.9,72.4,66.8,6.5,8.0,5.2,7.8,8.6,7.1,4.8,10.0,0,2,2,0,10.0,8.5,Data Analyst / ML Engineer,99.4,Ready,1
STU-2026-04764,CSE,7,7.93,79.9,73.2,0,0,86.8,81.4,68.4,7.6,8.0,7.1,6.0,10.0,9.9,4.7,9.3,0,0,2,2,7.1,8.9,Data Analyst / ML Engineer,99.2,Ready,1
STU-2026-04765,ISE,7,7.56,76.3,79.2,0,0,73.9,62.3,78.9,7.0,7.6,3.1,0.0,0.0,9.7,4.3,10.0,0,3,4,0,8.7,7.6,Data Analyst / ML Engineer,5.3,Needs Training,0
STU-2026-04766,Civil,7,6.17,70.4,66.7,3,3,70.0,85.1,48.6,5.4,4.7,2.9,5.0,6.6,4.2,2.5,9.3,1,2,0,0,6.6,7.7,Data Analyst / ML Engineer,2.6,Needs Training,0
STU-2026-04767,Mech,7,7.42,66.6,71.1,1,1,88.3,99.0,89.7,10.0,10.0,7.4,10.0,9.8,2.5,5.9,10.0,0,0,3,1,8.0,7.7,Core Systems / SDE,99.5,Ready,1
STU-2026-04768,CSE,6,7.54,86.7,77.7,0,0,79.3,78.7,82.5,7.3,8.1,7.2,8.1,8.6,10.0,4.3,10.0,1,3,2,0,6.1,6.6,Core Systems / SDE,99.3,Ready,1
STU-2026-04769,ECE,7,8.24,68.9,76.0,1,0,87.9,76.2,70.3,6.5,6.0,8.1,0.0,0.0,8.4,4.0,5.3,0,1,2,1,7.4,6.8,Core Systems / SDE,1.8,Needs Training,0
STU-2026-04770,CSE,7,6.22,73.6,56.5,3,3,52.8,73.0,63.5,8.0,5.1,5.4,5.2,7.7,10.0,6.1,7.4,0,1,2,0,7.5,7.9,Data Analyst / ML Engineer,10.1,Needs Training,0
STU-2026-04771,CSE,8,5.16,57.0,62.1,4,1,55.2,47.8,54.6,5.6,7.7,4.5,5.0,5.3,10.0,8.1,4.1,0,3,1,2,8.2,7.8,Full-Stack Developer,17.3,Needs Training,0
STU-2026-04772,ISE,8,7.59,73.4,82.6,0,0,53.7,73.8,99.0,9.1,8.6,6.1,0.0,7.7,10.0,4.4,9.1,1,1,2,1,7.8,7.2,Data Analyst / ML Engineer,90.3,Ready,1
